4.415584415584415390e-01,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.797169071990933398e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.818181818181818232e-01,0.000000000000000000e+00,2.158956109134045065e-01,7.317073170731706877e-02,6.666666666666666297e-01,0.000000000000000000e+00
2.207792207792207695e-01,3.636363636363636465e-01,5.000000000000000000e-01,3.333333333333333148e-01,0.000000000000000000e+00,3.697809286119048411e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.727272727272727071e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.333333333333333148e-01,0.000000000000000000e+00
5.974025974025973795e-01,9.090909090909091161e-02,5.000000000000000000e-01,6.666666666666666297e-01,0.000000000000000000e+00,1.664315597834605254e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.727272727272727071e-01,2.325581395348837177e-02,1.103202846975089024e-01,4.878048780487805047e-02,6.666666666666666297e-01,0.000000000000000000e+00
5.454545454545454142e-01,9.090909090909091161e-02,5.000000000000000000e-01,3.333333333333333148e-01,0.000000000000000000e+00,2.107522214586272230e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.636363636363636465e-01,0.000000000000000000e+00,6.963226571767496820e-01,4.878048780487805047e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.454545454545454142e-01,9.090909090909091161e-02,5.000000000000000000e-01,6.666666666666666297e-01,0.000000000000000000e+00,2.138869799013756734e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.636363636363636465e-01,4.651162790697674354e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.333333333333333148e-01,1.000000000000000000e+00
1.948051948051948146e-01,8.181818181818182323e-01,0.000000000000000000e+00,3.333333333333333148e-01,0.000000000000000000e+00,2.258231755103025026e-02,1.000000000000000000e+00,0.000000000000000000e+00,1.818181818181818232e-01,2.325581395348837177e-02,3.997627520759193254e-01,3.170731707317073211e-01,1.000000000000000000e+00,1.000000000000000000e+00
2.727272727272727071e-01,3.636363636363636465e-01,0.000000000000000000e+00,3.333333333333333148e-01,0.000000000000000000e+00,3.504901074257604776e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.636363636363636465e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.333333333333333148e-01,1.000000000000000000e+00
4.025974025974026205e-01,7.272727272727272929e-01,1.000000000000000000e+00,3.333333333333333148e-01,0.000000000000000000e+00,4.709371722067493687e-02,1.000000000000000000e+00,0.000000000000000000e+00,3.636363636363636465e-01,4.651162790697674354e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.333333333333333148e-01,1.000000000000000000e+00
1.948051948051948146e-01,5.454545454545454142e-01,0.000000000000000000e+00,3.333333333333333148e-01,1.000000000000000000e+00,2.093054098696663784e-02,1.000000000000000000e+00,0.000000000000000000e+00,4.545454545454545303e-01,2.325581395348837177e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.333333333333333148e-01,1.000000000000000000e+00
3.506493506493506551e-01,3.636363636363636465e-01,1.000000000000000000e+00,3.333333333333333148e-01,0.000000000000000000e+00,3.005751076066119284e-02,1.000000000000000000e+00,0.000000000000000000e+00,1.818181818181818232e-01,2.325581395348837177e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.333333333333333148e-01,1.000000000000000000e+00
